,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
2174,2174,BGA,1,2,8,5,351,1022,1022,,,,,,5,1,1.11,1,1022,0,1022,0,0,,1
2190,2190,BGA,1,2,8,5,584,1313,1313,,,,,,3,2,1.11,1,1313,0,1313,0,0,,2
2195,2195,BPA,1,2,8,5,593,1492,1492,,,,,,2,2,0.39,0,1492,0,1492,0,0,,2
2196,2196,GPA,1,2,8,5,168,872,872,,,,,,3,1,7.98,0,872,0,872,0,0,,1
2207,2207,GCA,1,2,8,5,369,801,1396,,,,,,2,2,0.0,0,801,0,801,0,595,,2
2208,2208,BTA,1,2,8,5,231,231,1181,,,,,,3,1,10150.0,0,1776,1,1181,0,950,,1
2210,2210,DGA,1,2,8,5,474,1271,1271,,,,,,5,1,0.0,1,1271,0,1271,0,0,,1
2219,2219,BGA,1,2,8,5,570,1058,1058,,,,,,2,3,1.11,1,1058,0,1058,0,0,,3
2220,2220,BTA,1,2,8,5,484,576,576,,,,,,3,2,10150.0,0,576,0,576,0,0,,2
2221,2221,BCA,1,2,8,5,390,713,713,,,,,,4,1,12.49,0,713,0,713,0,0,,1
2225,2225,DTA,1,2,8,5,521,521,521,,,,,,2,2,1.44,0,521,0,521,521,0,,2
2231,2231,DPA,1,2,8,5,800,800,800,,,,,,2,2,3.51,0,800,0,800,800,0,,2
2234,2234,BCA,1,2,8,5,315,904,904,,,,,,5,2,12.49,0,904,0,904,0,0,,2
2243,2243,GTA,1,2,8,5,539,539,609,,,,,,2,2,47.64,0,539,0,539,0,70,,2
2244,2244,GBA,1,2,8,5,368,368,736,,,,,,3,2,7.04,1,368,0,368,0,368,,2
2252,2252,GPA,1,2,8,5,299,1011,1011,,,,,,5,2,7.98,0,1011,0,1011,0,0,,2
2256,2256,DBA,1,2,8,5,454,599,599,,,,,,3,1,0.05,1,599,0,599,0,0,,1
2261,2261,DGA,1,2,8,5,489,724,724,,,,,,2,2,0.0,1,724,0,724,0,0,,2
2262,2262,GTA,1,2,8,5,643,696,696,,,,,,3,3,47.64,0,696,0,696,0,0,,3
2264,2264,DTA,1,2,8,5,341,909,909,,,,,,5,3,1.44,0,909,0,909,0,0,,3
2267,2267,GPA,1,2,8,5,395,395,395,,,,,,2,3,7.98,0,395,0,395,395,0,,3
2268,2268,DCA,1,2,8,5,279,740,740,,,,,,3,2,0.19,0,740,0,740,0,0,,2
2269,2269,GDA,1,2,8,5,409,1015,1015,,,,,,4,3,8.06,1,1015,0,1015,0,0,,3
2273,2273,DGA,1,2,8,5,702,702,702,,,,,,2,3,0.0,1,702,0,702,702,0,,3
2274,2274,BDA,1,2,8,5,483,672,672,,,,,,3,3,23.66,1,672,0,672,0,0,,3
2275,2275,DCA,1,2,8,5,625,1095,1095,,,,,,4,3,0.19,0,1095,0,1095,0,0,,3
2280,2280,DBA,1,2,8,5,617,1010,1010,,,,,,3,2,0.05,1,1010,0,1010,0,0,,2
2287,2287,BTA,1,2,8,5,318,785,785,,,,,,4,3,10150.0,0,785,0,785,0,0,,3
2288,2288,BCA,1,2,8,5,312,976,976,,,,,,5,3,12.49,0,976,0,976,0,0,,3
2293,2293,DBA,1,2,8,5,287,710,710,,,,,,4,3,0.05,1,710,0,710,0,0,,3
2304,2304,DPA,1,2,8,5,147,740,740,,,,,,3,3,3.51,0,740,0,740,0,0,,3
2305,2305,BPA,1,2,8,5,368,812,812,,,,,,4,3,0.39,0,812,0,812,0,0,,3
2311,2311,BTA,2,3,8,5,280,465,465,,,,,,5,1,10150.0,0,465,0,465,0,0,,4
2321,2321,DPA,2,3,8,5,371,371,876,,,,,,3,1,3.51,0,1210,1,876,0,505,,4
2328,2328,DTA,2,3,8,5,258,258,258,,,,,,4,1,1.44,0,258,0,258,258,0,,4
2334,2334,DBA,2,3,8,5,358,358,358,,,,,,4,1,0.05,1,358,0,358,358,0,,4
2338,2338,GBA,2,3,8,5,206,711,711,,,,,,2,1,7.04,1,711,0,711,0,0,,4
2340,2340,BTA,2,3,8,5,468,468,468,,,,,,4,2,10150.0,0,468,0,468,468,0,,5
2345,2345,GTA,2,3,8,5,449,768,768,,,,,,3,1,47.64,0,768,0,768,0,0,,4
2356,2356,DGA,2,3,8,5,384,384,384,,,,,,2,1,0.0,1,384,0,384,384,0,,4
2358,2358,GBA,2,3,8,5,219,1144,1144,,,,,,4,2,7.04,1,1144,0,1144,0,0,,5
2362,2362,GCA,2,3,8,5,501,501,501,,,,,,2,1,0.0,0,501,0,501,501,0,,4
2370,2370,DTA,2,3,8,5,286,517,766,,,,,,4,2,1.44,0,517,0,517,0,249,,5
2371,2371,DTA,2,3,8,5,282,843,1035,,,,,,5,3,1.44,0,1284,1,1035,0,192,,6
2375,2375,BCA,2,3,8,5,272,432,1446,,,,,,4,1,12.49,0,432,0,432,0,1014,,4
2376,2376,BGA,2,3,8,5,270,479,1504,,,,,,5,1,1.11,1,479,0,479,0,1025,,4
2379,2379,DBA,2,3,8,5,623,623,623,,,,,,2,2,0.05,1,623,0,623,623,0,,5
2381,2381,GCA,2,3,8,5,503,503,503,,,,,,4,2,0.0,0,503,0,503,503,0,,5
2382,2382,BCA,2,3,8,5,235,555,555,,,,,,5,2,12.49,0,555,0,555,0,0,,5
2394,2394,GDA,2,3,8,5,297,1167,1167,,,,,,5,2,8.06,1,1167,0,1167,0,0,,5
2397,2397,BDA,2,3,8,5,306,306,306,,,,,,3,1,23.66,1,306,0,306,306,0,,4
2398,2398,DCA,2,3,8,5,283,283,710,,,,,,4,1,0.19,0,283,0,283,0,427,,4
2403,2403,DCA,2,3,8,5,305,915,915,,,,,,3,2,0.19,0,915,0,915,0,0,,5
2408,2408,GCA,2,3,8,5,395,605,605,,,,,,2,3,0.0,0,605,0,605,0,0,,6
2409,2409,BDA,2,3,8,5,355,716,716,,,,,,3,2,23.66,1,716,0,716,0,0,,5
2414,2414,GDA,2,3,8,5,258,832,832,,,,,,4,3,8.06,1,832,0,832,0,0,,6
2427,2427,DPA,2,3,8,5,393,1426,1426,,,,,,5,2,3.51,0,1426,0,1426,0,0,,5
2432,2432,BDA,2,3,8,5,510,1322,1322,,,,,,4,3,23.66,1,1322,0,1322,0,0,,6
2439,2439,BTA,2,3,8,5,630,1030,1030,,,,,,5,3,10150.0,0,1030,0,1030,0,0,,6
2444,2444,GBA,2,3,8,5,507,772,772,,,,,,4,3,7.04,1,772,0,772,0,0,,6
2445,2445,BPA,2,3,8,5,431,1343,1343,,,,,,5,1,0.39,0,1343,0,1343,0,0,,4
2456,2456,DPA,2,3,8,5,346,873,873,,,,,,4,3,3.51,0,873,0,873,0,0,,6
2457,2457,BCA,2,3,8,5,367,545,545,,,,,,5,3,12.49,0,545,0,545,0,0,,6
2462,2462,GPA,2,3,8,5,443,443,443,,,,,,4,2,7.98,0,443,0,443,443,0,,5
2463,2463,GPA,2,3,8,5,454,591,591,,,,,,5,3,7.98,0,591,0,591,0,0,,6
2473,2473,DBA,2,3,8,5,301,301,301,,,,,,3,3,0.05,1,301,0,301,301,0,,6
2475,2475,DGA,2,3,8,5,311,311,311,,,,,,5,3,0.0,1,311,0,311,311,0,,6
2477,2477,BPA,2,3,8,5,120,120,988,,,,,,2,2,0.39,0,1166,1,988,0,868,,5
2479,2479,BPA,2,3,8,5,345,464,464,,,,,,4,3,0.39,0,464,0,464,0,0,,6
2507,2507,BCA,1,1,10,5,380,1554,1554,0.325016917924545,0.6705498539240611,0.5236983561242671,1.47164729029914,1.46464729030135,2,1,12.49,0,1554,0,1554,0,0,0.4847020933977457,1
2519,2519,DBA,1,1,10,5,514,1107,1107,0.526041646046556,0.937018567521346,0.7252206181284221,1.09435135501724,0.602351355018869,2,1,0.05,1,1107,0,1107,0,0,0.5613993834061057,1
2539,2539,DCA,1,1,10,5,760,1519,1519,,,,,,4,1,0.19,0,1519,0,1519,0,0,,1
2544,2544,GDA,1,1,10,5,592,1126,1126,0.36175095656524897,0.6661317173756579,0.5760923823715319,0.887479075786044,0.8834790757852291,3,3,8.06,1,1126,0,1126,0,0,0.5430622009569368,3
2573,2573,GCA,1,1,10,5,805,1589,1589,,,,,,2,1,0.0,0,1589,0,1589,0,0,,1
2579,2579,DTA,1,1,10,5,317,1515,1515,0.290446705954458,0.62043065983989,0.4876260578153379,1.43655725692005,1.4385572569277298,2,3,1.44,0,1515,0,1515,0,0,0.4681372549019603,3
2586,2586,BTA,1,1,10,5,685,685,685,,,,,,3,3,10150.0,0,685,0,685,685,0,,3
2588,2588,DPA,1,1,10,5,314,1273,1273,0.526165224924058,0.8994495128241781,0.8268310677378058,1.1599195242458602,0.8079195242469069,5,2,3.51,0,1273,0,1273,0,0,0.58498583569405,2
2591,2591,BDA,1,1,10,5,173,508,1357,0.32613621262977505,0.6821776489089929,0.572148995859155,1.6510657401065298,1.6370657400963995,2,2,23.66,1,1702,1,1357,0,849,0.4780810587262202,2
2606,2606,GPA,1,1,10,5,772,1080,1080,0.31540936997040697,0.6919765480614389,0.553168938619124,0.6543070050433979,0.657307005040371,5,2,7.98,0,1080,0,1080,0,0,0.4558093346573973,2
2611,2611,GCA,1,1,10,5,698,1306,1306,,,,,,4,2,0.0,0,1306,0,1306,0,0,,2
2615,2615,DCA,1,1,10,5,450,1127,1127,0.390819933065793,0.8699314124720309,0.703735560537076,0.8085620568552329,0.804562056854418,2,2,0.19,0,1127,0,1127,0,0,0.4492537313432836,2
2617,2617,GPA,1,1,10,5,375,861,861,0.438761684799189,0.855061167304904,0.682102209645156,0.5617940324469499,0.555794032438452,4,3,7.98,0,861,0,861,0,0,0.5131348511383539,3
2621,2621,DCA,1,1,10,5,316,316,1670,0.336527744699802,0.7126469887760509,0.5617043974033461,1.99180468909575,1.99480468909273,2,3,0.19,0,2098,1,1670,0,1354,0.4722222222222225,3
2642,2642,BPA,1,1,10,5,436,1284,1284,,,,,,5,3,0.39,0,1284,0,1284,0,0,,3
2646,2646,GCA,1,1,10,5,419,1132,1290,,,,,,3,3,0.0,0,1132,0,1132,0,158,,3
2652,2652,BCA,1,1,10,5,334,1518,1659,0.331800626646107,0.6780273674942181,0.6203229106861999,1.3485972438211102,1.34959724382495,3,3,12.49,0,1518,0,1518,0,141,0.48936170212766,3
2657,2657,BDA,2,3,10,5,737,913,913,,,,,,2,1,23.66,1,913,0,913,0,0,,4
2658,2658,GTA,2,3,10,5,227,1021,1021,,,,,,3,1,47.64,0,1021,0,1021,0,0,,4
2659,2659,DPA,2,3,10,5,825,825,825,,,,,,4,1,3.51,0,825,0,825,825,0,,4
2664,2664,BPA,2,3,10,5,426,631,631,,,,,,3,1,0.39,0,631,0,631,0,0,,4
2665,2665,DPA,2,3,10,5,337,819,819,,,,,,4,2,3.51,0,819,0,819,0,0,,5
2676,2676,GPA,2,3,10,5,610,610,610,,,,,,4,1,7.98,0,610,0,610,610,0,,4
2681,2681,BDA,2,3,10,5,242,1140,1140,,,,,,3,2,23.66,1,1140,0,1140,0,0,,5
2687,2687,DCA,2,3,10,5,382,814,814,,,,,,3,1,0.19,0,814,0,814,0,0,,4
2692,2692,BTA,2,3,10,5,783,783,783,,,,,,2,1,10150.0,0,783,0,783,783,0,,4
2693,2693,DBA,2,3,10,5,476,890,890,,,,,,3,1,0.05,1,890,0,890,0,0,,4
2699,2699,DBA,2,3,10,5,423,923,923,,,,,,3,2,0.05,1,923,0,923,0,0,,5
2700,2700,DTA,2,3,10,5,290,917,917,,,,,,4,1,1.44,0,917,0,917,0,0,,4
2701,2701,BDA,2,3,10,5,339,887,887,,,,,,5,3,23.66,1,887,0,887,0,0,,6
2704,2704,DCA,2,3,10,5,314,490,490,,,,,,3,2,0.19,0,490,0,490,0,0,,5
2705,2705,GCA,2,3,10,5,751,751,751,,,,,,4,1,0.0,0,751,0,751,751,0,,4
2706,2706,DPA,2,3,10,5,716,716,716,,,,,,5,3,3.51,0,716,0,716,716,0,,6
2722,2722,BTA,2,3,10,5,297,1351,1351,,,,,,3,2,10150.0,0,1351,0,1351,0,0,,5
2723,2723,GPA,2,3,10,5,512,512,512,,,,,,4,2,7.98,0,512,0,512,512,0,,5
2733,2733,BPA,2,3,10,5,713,1120,1120,,,,,,2,2,0.39,0,1120,0,1120,0,0,,5
2734,2734,BGA,2,3,10,5,258,924,924,,,,,,3,1,1.11,1,924,0,924,0,0,,4
2752,2752,GTA,2,3,10,5,483,1506,1506,,,,,,3,3,47.64,0,1506,0,1506,0,0,,6
2753,2753,GBA,2,3,10,5,433,433,433,,,,,,4,2,7.04,1,433,0,433,433,0,,5
2758,2758,GPA,2,3,10,5,443,876,876,,,,,,3,3,7.98,0,876,0,876,0,0,,6
2760,2760,BCA,2,3,10,5,262,876,876,,,,,,5,1,12.49,0,876,0,876,0,0,,4
2782,2782,GDA,2,3,10,5,340,891,891,,,,,,3,1,8.06,1,891,0,891,0,0,,4
2790,2790,BTA,2,3,10,5,349,1024,1024,,,,,,5,3,10150.0,0,1024,0,1024,0,0,,6
2801,2801,BGA,2,3,10,5,183,621,1177,,,,,,4,3,1.11,1,1431,1,1177,0,556,,6
2807,2807,DCA,2,3,10,5,281,894,894,,,,,,4,3,0.19,0,894,0,894,0,0,,6
2814,2814,DGA,2,3,10,5,566,566,566,,,,,,5,3,0.0,1,566,0,566,566,0,,6
2825,2825,BPA,2,3,10,5,192,1521,1521,,,,,,4,3,0.39,0,1521,0,1521,0,0,,6
2836,2836,BTA,1,2,11,5,91,390,390,0.16449602551914702,0.530668685065194,0.429267025498596,0.489254326991313,0.484254326986657,3,1,10150.0,0,390,0,390,0,0,0.30997876857749435,1
2842,2842,GDA,1,2,11,5,39,562,562,0.173507657628564,0.544708888797554,0.398541831765006,0.619435181094674,0.6184351810908321,3,1,8.06,1,562,0,562,0,0,0.3185328185328176,1
2844,2844,GBA,1,2,11,5,145,482,482,0.162451907844757,0.440788861433336,0.362973305890828,0.746141273914632,0.7541412739162611,5,1,7.04,1,482,0,482,0,0,0.3685481237354857,1
2859,2859,BCA,1,2,11,5,61,429,429,0.12635549345123598,0.389750952226422,0.332147712564829,0.684735165434321,0.6747351654395601,2,1,12.49,0,429,0,429,0,0,0.3241954707985703,1
2862,2862,BGA,1,2,11,5,153,534,534,0.1317875475294,0.3912867390563621,0.37973834571615706,0.8553967303234319,0.853396730330301,5,1,1.11,1,534,0,534,0,0,0.33680555555555625,1
2867,2867,BTA,1,2,11,5,265,559,559,0.14328093292788502,0.410021325848969,0.37490900236466496,0.468784556443596,0.470784556451279,4,2,10150.0,0,559,0,559,0,0,0.3494475138121533,2
2871,2871,DBA,1,2,11,5,304,761,761,0.21716876159469395,0.6336674222245179,0.4715664537484791,0.5262657490957889,0.524265749102658,2,1,0.05,1,761,0,761,0,0,0.34271725826193383,1
2872,2872,DPA,1,2,11,5,346,572,572,0.129367413627352,0.421802995692541,0.3554886071944871,0.486247050457708,0.507247050451072,3,1,3.51,0,572,0,572,0,0,0.30670103092783624,1
2878,2878,GDA,1,2,11,5,113,602,602,0.17822855121650502,0.640348030744383,0.628555470676067,0.5511312932376911,0.5541312932492161,4,2,8.06,1,602,0,602,0,0,0.2783307555569748,2
2887,2887,DTA,1,2,11,5,186,335,335,0.17264518663764405,0.494758534857467,0.420024454066377,0.7200642356967859,0.716064235695971,2,1,1.44,0,335,0,335,0,0,0.34894837476099466,1
2888,2888,GTA,1,2,11,5,170,518,518,0.162842022820306,0.486369220476544,0.3849973652109221,0.696213702570682,0.6952137025668411,3,1,47.64,0,518,0,518,0,0,0.3348115299334805,1
2889,2889,DCA,1,2,11,5,248,548,548,0.143430390960932,0.464800740632794,0.375291549281235,0.447177345741949,0.4781773457446271,4,1,0.19,0,548,0,548,0,0,0.30858468677494244,1
2890,2890,BPA,1,2,11,5,69,461,461,0.126175607085933,0.4464675327656071,0.334311437578112,0.538647161948807,0.539647161938097,5,1,0.39,0,461,0,461,0,0,0.2826086956521752,1
2894,2894,GDA,1,2,11,5,107,574,574,0.13437176321193306,0.444460447547165,0.342820267681728,0.599062678791336,0.6130626787869129,3,3,8.06,1,574,0,574,0,0,0.30232558139534754,3
2896,2896,DBA,1,2,11,5,365,550,550,0.182755709279911,0.458312604268933,0.3991020317919529,0.46962603727802,0.479626037287333,5,2,0.05,1,550,0,550,0,0,0.3987577639751576,2
2900,2900,DGA,1,2,11,5,93,552,552,0.13347713879168802,0.482649273729641,0.370487875733583,0.46718918534148,0.4701891853384529,3,1,0.0,1,552,0,552,0,0,0.2765509989484747,1
2901,2901,BPA,1,2,11,5,39,502,502,0.128909480049767,0.446615521432264,0.315675970830532,0.4398408350471429,0.4358408350463279,4,2,0.39,0,502,0,502,0,0,0.28863636363636336,2
2905,2905,GBA,1,2,11,5,162,787,787,0.16398238357159806,0.452473547004745,0.355458819478554,0.6347963037827521,0.63379630377891,2,2,7.04,1,787,0,787,0,0,0.3624131944444442,2
2907,2907,BCA,1,2,11,5,44,510,510,0.149253426963371,0.388058910104764,0.343282882015752,0.430046736809913,0.432046736817596,4,2,12.49,0,510,0,510,0,0,0.3846153846153853,2
2912,2912,DTA,1,2,11,5,420,611,611,0.129854725440318,0.386886759301566,0.32865293912987703,0.530845045694289,0.5338450456912629,3,2,1.44,0,611,0,611,0,0,0.3356401384083045,2
2925,2925,BGA,1,2,11,5,253,589,589,0.129101711218512,0.35678108565426,0.3082428453899361,0.6012033831982011,0.604203383195174,5,2,1.11,1,589,0,589,0,0,0.3618513323983169,2
2928,2928,GCA,1,2,11,5,59,599,599,0.153919303416676,0.432130250906913,0.3692618030324961,0.667942009348755,0.6469420093553909,2,1,0.0,0,599,0,599,0,0,0.3561872909698988,1
2934,2934,DTA,1,2,11,5,34,538,538,0.124672859266002,0.399843670074534,0.34062406192318395,0.61505965908514,0.563059659089098,2,3,1.44,0,538,0,538,0,0,0.3118040089086868,3
2935,2935,GTA,1,2,11,5,86,534,534,0.148749287779911,0.417417242955423,0.340117753519233,0.589095821871545,0.5870958218638609,3,2,47.64,0,534,0,534,0,0,0.3563563563563576,2
2940,2940,BDA,1,2,11,5,65,484,484,0.142753945065211,0.399986674994562,0.301032235801632,0.508347895694374,0.488347895690299,2,1,23.66,1,484,0,484,0,0,0.3568967517909235,1
2941,2941,BTA,1,2,11,5,117,628,628,0.119376899789113,0.334005750977902,0.292411012375424,0.597296138765677,0.597296138765677,3,3,10150.0,0,628,0,628,0,0,0.3574097135740967,3
2943,2943,DPA,1,2,11,5,52,460,460,0.125293354842967,0.337976495771148,0.28539362548558,0.537658651420788,0.543658651414734,5,2,3.51,0,460,0,460,0,0,0.3707161782273941,2
2945,2945,BDA,1,2,11,5,96,425,425,0.12725258435060802,0.379326175006909,0.32664198403372696,1.18144949424147,1.15144949424264,2,2,23.66,1,425,0,425,0,0,0.33547008547008456,2
2948,2948,BGA,1,2,11,5,291,673,673,0.144993174867766,0.406873155321239,0.34129162699643395,0.739866578437494,0.7368665784405211,5,3,1.11,1,673,0,673,0,0,0.3563596491228068,3
2950,2950,GBA,1,2,11,5,175,569,569,0.117900826887468,0.360326122622374,0.269582227770783,0.76074798508909,0.7597479850852479,2,3,7.04,1,569,0,569,0,0,0.3272058823529413,3
2951,2951,GPA,1,2,11,5,128,686,686,0.13909648115937198,0.351715388074413,0.291440246238685,0.562110251189111,0.5631102511784011,3,1,7.98,0,686,0,686,0,0,0.3954802259886995,1
2957,2957,GTA,1,2,11,5,311,542,542,0.166291930879507,0.44498488911275497,0.370307494227051,0.6937976726551701,0.696797672652143,3,3,47.64,0,542,0,542,0,0,0.3737024221453286,3
2959,2959,GPA,1,2,11,5,360,671,671,0.134769874088974,0.3708264237355,0.292140907186658,0.6089410132096871,0.6089410132096871,5,2,7.98,0,671,0,671,0,0,0.36343115124153497,2
2963,2963,GCA,1,2,11,5,541,833,833,0.130218978429994,0.43582297735804093,0.363088052469216,0.648663823135078,0.651663823132051,4,2,0.0,0,833,0,833,0,0,0.29878869448183176,2
2964,2964,DGA,1,2,11,5,280,460,460,0.103823239559048,0.3842046435659721,0.308536858802597,0.5302730208862,0.534273020887015,5,2,0.0,1,460,0,460,0,0,0.27022900763358537,2
2966,2966,DCA,1,2,11,5,112,353,353,0.119583006451366,0.417375753036424,0.354866454209574,0.4220121052015279,0.502012105203274,2,2,0.19,0,353,0,353,0,0,0.28651162790697643,2
2968,2968,GPA,1,2,11,5,335,455,455,0.170570555722653,0.403166768071726,0.33106194224351304,0.5349344651425271,0.538934465143342,4,3,7.98,0,455,0,455,0,0,0.4230769230769223,3
2972,2972,DCA,1,2,11,5,54,538,538,,,,,,2,3,0.19,0,538,0,538,0,0,,3
2974,2974,DGA,1,2,11,5,139,495,495,0.114752297683753,0.44479744427261,0.346584846944932,0.735611932784234,0.737611932777365,4,3,0.0,1,495,0,495,0,0,0.25798776310734145,3
2980,2980,BDA,1,2,11,5,271,361,361,0.16882280180813902,0.411165210855305,0.390289272997309,0.766944447815343,0.76394444781837,4,3,23.66,1,361,0,361,0,0,0.4105960264900675,3
2981,2981,DBA,1,2,11,5,403,690,690,0.134206489216588,0.449360348376919,0.3767037318010421,0.7227557236071991,0.7297557236049871,5,3,0.05,1,690,0,690,0,0,0.2986611740473749,3
2992,2992,BPA,1,2,11,5,354,490,490,0.17627018595494,0.453790806104237,0.39503407745259,0.598963233426606,0.609963233425209,5,3,0.39,0,490,0,490,0,0,0.38843930635838014,3
2995,2995,DPA,1,2,11,5,356,678,678,0.14500224399002698,0.35435941649248204,0.276155959059659,0.461399960445621,0.4653999604464361,2,3,3.51,0,678,0,678,0,0,0.40919540229885015,3
2996,2996,GCA,1,2,11,5,291,454,454,0.123007521587045,0.296521442766123,0.263122049487521,0.553449223274316,0.5544492232781579,3,3,0.0,0,454,0,454,0,0,0.41483516483516303,3
3002,3002,BCA,1,2,11,5,108,773,773,0.0933240649105276,0.38467724316778495,0.334600915654819,0.6929325893484398,0.698932589356938,3,3,12.49,0,773,0,773,0,0,0.2426035502958577,3
3007,3007,BDA,2,3,11,5,480,480,480,,,,,,2,1,23.66,1,480,0,480,480,0,,4
3008,3008,GTA,2,3,11,5,406,406,406,,,,,,3,1,47.64,0,406,0,406,406,0,,4
3009,3009,DPA,2,3,11,5,434,434,434,,,,,,4,1,3.51,0,434,0,434,434,0,,4
3013,3013,BPA,2,3,11,5,318,318,318,,,,,,3,1,0.39,0,318,0,318,318,0,,4
3014,3014,DPA,2,3,11,5,301,546,546,,,,,,4,2,3.51,0,546,0,546,0,0,,5
3026,3026,GPA,2,3,11,5,401,614,614,,,,,,4,1,7.98,0,614,0,614,0,0,,4
3027,3027,GBA,2,3,11,5,373,373,373,,,,,,5,1,7.04,1,373,0,373,373,0,,4
3030,3030,DGA,2,3,11,5,374,374,374,,,,,,2,1,0.0,1,374,0,374,374,0,,4
3031,3031,BDA,2,3,11,5,305,479,479,,,,,,3,2,23.66,1,479,0,479,0,0,,5
3037,3037,DCA,2,3,11,5,317,317,317,,,,,,3,1,0.19,0,317,0,317,317,0,,4
3041,3041,BTA,2,3,11,5,482,482,482,,,,,,2,1,10150.0,0,482,0,482,482,0,,4
3042,3042,DBA,2,3,11,5,452,452,452,,,,,,3,1,0.05,1,452,0,452,452,0,,4
3048,3048,DBA,2,3,11,5,452,452,452,,,,,,3,2,0.05,1,452,0,452,452,0,,5
3049,3049,DTA,2,3,11,5,311,311,311,,,,,,4,1,1.44,0,311,0,311,311,0,,4
3050,3050,BDA,2,3,11,5,266,266,266,,,,,,5,3,23.66,1,266,0,266,266,0,,6
3054,3054,DCA,2,3,11,5,364,364,364,,,,,,3,2,0.19,0,364,0,364,364,0,,5
3055,3055,GCA,2,3,11,5,479,479,479,,,,,,4,1,0.0,0,479,0,479,479,0,,4
3056,3056,DPA,2,3,11,5,292,292,292,,,,,,5,3,3.51,0,292,0,292,292,0,,6
3064,3064,GCA,2,3,11,5,562,562,562,,,,,,2,2,0.0,0,562,0,562,562,0,,5
3071,3071,BTA,2,3,11,5,324,324,324,,,,,,3,2,10150.0,0,324,0,324,324,0,,5
3072,3072,GPA,2,3,11,5,359,359,359,,,,,,4,2,7.98,0,359,0,359,359,0,,5
3082,3082,BPA,2,3,11,5,422,604,604,,,,,,2,2,0.39,0,604,0,604,0,0,,5
3083,3083,BGA,2,3,11,5,465,465,465,,,,,,3,1,1.11,1,465,0,465,465,0,,4
3084,3084,DTA,2,3,11,5,535,535,535,,,,,,4,2,1.44,0,535,0,535,535,0,,5
3085,3085,GTA,2,3,11,5,317,317,317,,,,,,5,2,47.64,0,317,0,317,317,0,,5
3101,3101,GTA,2,3,11,5,464,464,464,,,,,,3,3,47.64,0,464,0,464,464,0,,6
3102,3102,GBA,2,3,11,5,435,613,613,,,,,,4,2,7.04,1,613,0,613,0,0,,5
3107,3107,GPA,2,3,11,5,670,670,670,,,,,,3,3,7.98,0,670,0,670,670,0,,6
3109,3109,BCA,2,3,11,5,450,575,575,,,,,,5,1,12.49,0,575,0,575,0,0,,4
3118,3118,GCA,2,3,11,5,218,840,840,,,,,,2,3,0.0,0,840,0,840,0,0,,6
3125,3125,DGA,2,3,11,5,126,502,502,,,,,,4,2,0.0,1,502,0,502,0,0,,5
3129,3129,BGA,2,3,11,5,199,383,531,,,,,,2,2,1.11,1,383,0,383,0,148,,5
3130,3130,GDA,2,3,11,5,117,428,428,,,,,,3,1,8.06,1,428,0,428,0,0,,4
3131,3131,BCA,2,3,11,5,482,482,482,,,,,,4,2,12.49,0,482,0,482,482,0,,5
3134,3134,GDA,2,3,11,5,454,454,637,,,,,,2,2,8.06,1,454,0,454,0,183,,5
3137,3137,BTA,2,3,11,5,378,378,378,,,,,,5,3,10150.0,0,378,0,378,378,0,,6
3145,3145,GDA,2,3,11,5,503,503,503,,,,,,2,3,8.06,1,503,0,503,503,0,,6
3147,3147,BGA,2,3,11,5,453,453,453,,,,,,4,3,1.11,1,453,0,453,453,0,,6
3153,3153,DCA,2,3,11,5,331,331,563,,,,,,4,3,0.19,0,331,0,331,0,232,,6
3154,3154,DBA,2,3,11,5,490,490,490,,,,,,5,3,0.05,1,490,0,490,490,0,,6
3158,3158,GBA,2,3,11,5,490,490,728,,,,,,4,3,7.04,1,490,0,490,0,238,,6
3159,3159,DGA,2,3,11,5,308,308,308,,,,,,5,3,0.0,1,308,0,308,308,0,,6
3163,3163,DTA,2,3,11,5,459,459,626,,,,,,4,3,1.44,0,459,0,459,0,167,,6
3168,3168,BCA,2,3,11,5,498,498,498,,,,,,3,3,12.49,0,498,0,498,498,0,,6
3169,3169,BPA,2,3,11,5,431,431,431,,,,,,4,3,0.39,0,431,0,431,431,0,,6
3180,3180,BTA,1,1,12,5,158,953,953,0.145026120751294,0.35885533134738706,0.312986604784187,,1.11931250717351,3,1,10150.0,0,953,0,953,0,0,0.4041353383458657,1
3185,3185,GDA,1,1,12,5,242,1021,1021,0.113273750550003,0.3536210994327489,0.289221809779955,4.5670843560500405,1.0740843560501,3,1,8.06,1,1021,0,1021,0,0,0.32032520325203395,1
3201,3201,BCA,1,1,12,5,287,781,781,0.169361108383484,0.36972134821216,0.325868918362865,0.824846383188377,0.824846383188377,2,1,12.49,0,781,0,781,0,0,0.4580777096114511,1
3204,3204,BGA,1,1,12,5,228,301,301,0.173897566643756,0.4702795063148541,0.368209195458736,0.24551657551751896,0.24351657551756695,5,1,1.11,1,301,0,301,0,0,0.3697749196141472,1
3209,3209,BTA,1,1,12,5,624,624,624,0.167050525132376,0.397615052007789,0.3532422562695021,,0.305973789651474,4,2,10150.0,0,624,0,624,624,0,0.42013129102844826,2
